,index,Ano,País,Tipo,Total Linha
4159,679,2015,REINO UNIDO,articulador-pedagogico,0.0
4158,678,2015,QUÊNIA,articulador-pedagogico,0.0
4157,677,2015,PORTUGAL,articulador-pedagogico,0.0
4156,676,2015,PORTO RICO,articulador-pedagogico,0.0
4155,675,2015,POLONIA,articulador-pedagogico,0.0
4154,674,2015,PERU,articulador-pedagogico,0.0
4153,673,2015,PARAGUAI,articulador-pedagogico,0.0
4152,672,2015,NOVA ZELÂNDIA,articulador-pedagogico,0.0
4126,646,2015,CHINA,articulador-pedagogico,0.0
4151,671,2015,NORUEGA,articulador-pedagogico,0.0
4149,669,2015,MOÇAMBIQUE,articulador-pedagogico,0.0
4148,668,2015,MALTA,articulador-pedagogico,0.0
4147,667,2015,LUXEMBURGO,articulador-pedagogico,0.0
4146,666,2015,JAPÃO,articulador-pedagogico,0.0
4145,665,2015,ITÁLIA,articulador-pedagogico,0.0
4144,664,2015,ISRAEL,articulador-pedagogico,0.0
4143,663,2015,IRLANDA,articulador-pedagogico,0.0
4142,662,2015,HUNGRIA,articulador-pedagogico,0.0
4141,661,2015,HOLANDA,articulador-pedagogico,0.0
4140,660,2015,GRÉCIA,articulador-pedagogico,0.0
3303,693,2015,ÍNDIA,pos-doc,0.0
3302,692,2015,ÁUSTRIA,pos-doc,4.0
3301,691,2015,ÁFRICA DO SUL,pos-doc,1.0
3300,690,2015,VENEZUELA,pos-doc,0.0
4150,670,2015,MÉXICO,articulador-pedagogico,0.0
6742,652,2015,EGITO,pidrh,0.0
1518,648,2015,COSTA RICA,Doutorado,4.0
6727,637,2015,ANGOLA,pidrh,0.0
6782,692,2015,ÁUSTRIA,pidrh,0.0
6783,693,2015,ÍNDIA,pidrh,0.0
6726,636,2015,ALEMANHA,pidrh,0.0
1519,649,2015,CROÁCIA,Doutorado,1.0
693,693,2015,ÍNDIA,Graduacao,0.0
692,692,2015,ÁUSTRIA,Graduacao,33.0
6781,691,2015,ÁFRICA DO SUL,pidrh,0.0
691,691,2015,ÁFRICA DO SUL,Graduacao,0.0
689,689,2015,URUGUAI,Graduacao,3.0
688,688,2015,TURQUIA,Graduacao,0.0
687,687,2015,TIMOR-LESTE,Graduacao,3.0
686,686,2015,TAIWAN,Graduacao,0.0
685,685,2015,SÃO TOMÉ E PRÍNCIPE,Graduacao,4.0
684,684,2015,SUÍÇA,Graduacao,0.0
690,690,2015,VENEZUELA,Graduacao,0.0
683,683,2015,SUÉCIA,Graduacao,246.0
6780,690,2015,VENEZUELA,pidrh,0.0
6778,688,2015,TURQUIA,pidrh,0.0
6764,674,2015,PERU,pidrh,0.0
6765,675,2015,POLONIA,pidrh,0.0
6766,676,2015,PORTO RICO,pidrh,0.0
6767,677,2015,PORTUGAL,pidrh,0.0
6768,678,2015,QUÊNIA,pidrh,0.0
6769,679,2015,REINO UNIDO,pidrh,0.0
6779,689,2015,URUGUAI,pidrh,0.0
6770,680,2015,REPÚBLICA TCHECA,pidrh,0.0
6772,682,2015,SINGAPURA,pidrh,0.0
6773,683,2015,SUÉCIA,pidrh,0.0
6774,684,2015,SUÍÇA,pidrh,0.0
6775,685,2015,SÃO TOMÉ E PRÍNCIPE,pidrh,0.0
6776,686,2015,TAIWAN,pidrh,0.0
6777,687,2015,TIMOR-LESTE,pidrh,0.0
6771,681,2015,RÚSSIA,pidrh,0.0
682,682,2015,SINGAPURA,Graduacao,0.0
681,681,2015,RÚSSIA,Graduacao,0.0
680,680,2015,REPÚBLICA TCHECA,Graduacao,0.0
660,660,2015,GRÉCIA,Graduacao,0.0
659,659,2015,FRANÇA,Graduacao,3084.0
658,658,2015,FINLÂNDIA,Graduacao,0.0
657,657,2015,ESTADOS UNIDOS,Graduacao,14497.0
656,656,2015,ESPANHA,Graduacao,78.0
655,655,2015,ESLOVÊNIA,Graduacao,0.0
661,661,2015,HOLANDA,Graduacao,98.0
654,654,2015,ESLOVÁQUIA,Graduacao,0.0
652,652,2015,EGITO,Graduacao,0.0
651,651,2015,DINAMARCA,Graduacao,0.0
650,650,2015,CUBA,Graduacao,0.0
649,649,2015,CROÁCIA,Graduacao,0.0
648,648,2015,COSTA RICA,Graduacao,0.0
647,647,2015,COLÔMBIA,Graduacao,0.0
653,653,2015,EQUADOR,Graduacao,0.0
662,662,2015,HUNGRIA,Graduacao,1685.0
663,663,2015,IRLANDA,Graduacao,2397.0
664,664,2015,ISRAEL,Graduacao,0.0
679,679,2015,REINO UNIDO,Graduacao,218.0
678,678,2015,QUÊNIA,Graduacao,0.0
677,677,2015,PORTUGAL,Graduacao,223.0
676,676,2015,PORTO RICO,Graduacao,0.0
675,675,2015,POLONIA,Graduacao,0.0
674,674,2015,PERU,Graduacao,0.0
673,673,2015,PARAGUAI,Graduacao,1.0
672,672,2015,NOVA ZELÂNDIA,Graduacao,0.0
671,671,2015,NORUEGA,Graduacao,249.0
670,670,2015,MÉXICO,Graduacao,2.0
669,669,2015,MOÇAMBIQUE,Graduacao,38.0
668,668,2015,MALTA,Graduacao,0.0
667,667,2015,LUXEMBURGO,Graduacao,0.0
2407,667,2015,LUXEMBURGO,mestrado,0.0
665,665,2015,ITÁLIA,Graduacao,1456.0
6763,673,2015,PARAGUAI,pidrh,0.0
646,646,2015,CHINA,Graduacao,253.0
6762,672,2015,NOVA ZELÂNDIA,pidrh,0.0
6760,670,2015,MÉXICO,pidrh,0.0
2388,648,2015,COSTA RICA,mestrado,0.0
2387,647,2015,COLÔMBIA,mestrado,0.0
2386,646,2015,CHINA,mestrado,0.0
2385,645,2015,CHILE,mestrado,0.0
2384,644,2015,CANADÁ,mestrado,0.0
2383,643,2015,CABO VERDE,mestrado,0.0
2389,649,2015,CROÁCIA,mestrado,0.0
2382,642,2015,BÉLGICA,mestrado,0.0
2380,640,2015,AUSTRÁLIA,mestrado,0.0
2379,639,2015,ARMÉNIA,mestrado,0.0
2378,638,2015,ARGENTINA,mestrado,18.0
2377,637,2015,ANGOLA,mestrado,0.0
2376,636,2015,ALEMANHA,mestrado,14.0
2409,669,2015,MOÇAMBIQUE,mestrado,0.0
2381,641,2015,BOLÍVIA,mestrado,0.0
2410,670,2015,MÉXICO,mestrado,0.0
2390,650,2015,CUBA,mestrado,0.0
2392,652,2015,EGITO,mestrado,0.0
2406,666,2015,JAPÃO,mestrado,0.0
2405,665,2015,ITÁLIA,mestrado,0.0
2404,664,2015,ISRAEL,mestrado,0.0
2403,663,2015,IRLANDA,mestrado,0.0
2402,662,2015,HUNGRIA,mestrado,0.0
2401,661,2015,HOLANDA,mestrado,0.0
2391,651,2015,DINAMARCA,mestrado,0.0
2400,660,2015,GRÉCIA,mestrado,0.0
2398,658,2015,FINLÂNDIA,mestrado,0.0
2397,657,2015,ESTADOS UNIDOS,mestrado,569.0
2396,656,2015,ESPANHA,mestrado,0.0
2395,655,2015,ESLOVÊNIA,mestrado,0.0
2394,654,2015,ESLOVÁQUIA,mestrado,0.0
2393,653,2015,EQUADOR,mestrado,0.0
2399,659,2015,FRANÇA,mestrado,3.0
2411,671,2015,NORUEGA,mestrado,0.0
2412,672,2015,NOVA ZELÂNDIA,mestrado,0.0
2413,673,2015,PARAGUAI,mestrado,0.0
2433,693,2015,ÍNDIA,mestrado,0.0
6747,657,2015,ESTADOS UNIDOS,pidrh,0.0
6748,658,2015,FINLÂNDIA,pidrh,0.0
6749,659,2015,FRANÇA,pidrh,0.0
6750,660,2015,GRÉCIA,pidrh,0.0
6751,661,2015,HOLANDA,pidrh,0.0
2432,692,2015,ÁUSTRIA,mestrado,0.0
6752,662,2015,HUNGRIA,pidrh,0.0
6754,664,2015,ISRAEL,pidrh,0.0
6755,665,2015,ITÁLIA,pidrh,0.0
6756,666,2015,JAPÃO,pidrh,0.0
6757,667,2015,LUXEMBURGO,pidrh,0.0
6758,668,2015,MALTA,pidrh,0.0
6759,669,2015,MOÇAMBIQUE,pidrh,0.0
6753,663,2015,IRLANDA,pidrh,0.0
2431,691,2015,ÁFRICA DO SUL,mestrado,0.0
2430,690,2015,VENEZUELA,mestrado,0.0
2429,689,2015,URUGUAI,mestrado,7.0
2414,674,2015,PERU,mestrado,0.0
2415,675,2015,POLONIA,mestrado,0.0
2416,676,2015,PORTO RICO,mestrado,0.0
2417,677,2015,PORTUGAL,mestrado,0.0
2418,678,2015,QUÊNIA,mestrado,0.0
2419,679,2015,REINO UNIDO,mestrado,0.0
2420,680,2015,REPÚBLICA TCHECA,mestrado,0.0
2421,681,2015,RÚSSIA,mestrado,0.0
2422,682,2015,SINGAPURA,mestrado,0.0
2423,683,2015,SUÉCIA,mestrado,0.0
2424,684,2015,SUÍÇA,mestrado,0.0
2425,685,2015,SÃO TOMÉ E PRÍNCIPE,mestrado,0.0
2426,686,2015,TAIWAN,mestrado,0.0
2427,687,2015,TIMOR-LESTE,mestrado,0.0
2428,688,2015,TURQUIA,mestrado,0.0
6761,671,2015,NORUEGA,pidrh,0.0
645,645,2015,CHILE,Graduacao,8.0
666,666,2015,JAPÃO,Graduacao,394.0
643,643,2015,CABO VERDE,Graduacao,14.0
5866,646,2015,CHINA,catedra,0.0
5867,647,2015,COLÔMBIA,catedra,0.0
5868,648,2015,COSTA RICA,catedra,0.0
5869,649,2015,CROÁCIA,catedra,0.0
5870,650,2015,CUBA,catedra,0.0
5871,651,2015,DINAMARCA,catedra,0.0
5872,652,2015,EGITO,catedra,0.0
5873,653,2015,EQUADOR,catedra,0.0
5874,654,2015,ESLOVÁQUIA,catedra,0.0
5875,655,2015,ESLOVÊNIA,catedra,0.0
5876,656,2015,ESPANHA,catedra,0.0
5877,657,2015,ESTADOS UNIDOS,catedra,2.0
5878,658,2015,FINLÂNDIA,catedra,0.0
5879,659,2015,FRANÇA,catedra,0.0
5880,660,2015,GRÉCIA,catedra,0.0
5881,661,2015,HOLANDA,catedra,0.0
5882,662,2015,HUNGRIA,catedra,0.0
5883,663,2015,IRLANDA,catedra,0.0
5884,664,2015,ISRAEL,catedra,0.0
5865,645,2015,CHILE,catedra,0.0
5885,665,2015,ITÁLIA,catedra,0.0
5864,644,2015,CANADÁ,catedra,0.0
5862,642,2015,BÉLGICA,catedra,0.0
4998,648,2015,COSTA RICA,capacitacao-professor,0.0
4997,647,2015,COLÔMBIA,capacitacao-professor,0.0
4996,646,2015,CHINA,capacitacao-professor,0.0
4995,645,2015,CHILE,capacitacao-professor,0.0
4994,644,2015,CANADÁ,capacitacao-professor,0.0
4993,643,2015,CABO VERDE,capacitacao-professor,0.0
4992,642,2015,BÉLGICA,capacitacao-professor,0.0
4991,641,2015,BOLÍVIA,capacitacao-professor,0.0
4990,640,2015,AUSTRÁLIA,capacitacao-professor,0.0
4989,639,2015,ARMÉNIA,capacitacao-professor,0.0
4988,638,2015,ARGENTINA,capacitacao-professor,0.0
4987,637,2015,ANGOLA,capacitacao-professor,0.0
4986,636,2015,ALEMANHA,capacitacao-professor,20.0
5856,636,2015,ALEMANHA,catedra,1.0
5857,637,2015,ANGOLA,catedra,0.0
5858,638,2015,ARGENTINA,catedra,0.0
5859,639,2015,ARMÉNIA,catedra,0.0
5860,640,2015,AUSTRÁLIA,catedra,0.0
5861,641,2015,BOLÍVIA,catedra,0.0
5863,643,2015,CABO VERDE,catedra,0.0
5886,666,2015,JAPÃO,catedra,0.0
5887,667,2015,LUXEMBURGO,catedra,0.0
5888,668,2015,MALTA,catedra,0.0
5913,693,2015,ÍNDIA,catedra,0.0
6746,656,2015,ESPANHA,pidrh,0.0
6745,655,2015,ESLOVÊNIA,pidrh,0.0
6744,654,2015,ESLOVÁQUIA,pidrh,0.0
6743,653,2015,EQUADOR,pidrh,0.0
6741,651,2015,DINAMARCA,pidrh,0.0
6740,650,2015,CUBA,pidrh,0.0
6739,649,2015,CROÁCIA,pidrh,0.0
6738,648,2015,COSTA RICA,pidrh,0.0
6737,647,2015,COLÔMBIA,pidrh,0.0
6736,646,2015,CHINA,pidrh,0.0
6735,645,2015,CHILE,pidrh,0.0
6734,644,2015,CANADÁ,pidrh,0.0
6733,643,2015,CABO VERDE,pidrh,0.0
6732,642,2015,BÉLGICA,pidrh,0.0
6731,641,2015,BOLÍVIA,pidrh,0.0
6730,640,2015,AUSTRÁLIA,pidrh,0.0
6729,639,2015,ARMÉNIA,pidrh,0.0
6728,638,2015,ARGENTINA,pidrh,0.0
5912,692,2015,ÁUSTRIA,catedra,0.0
5911,691,2015,ÁFRICA DO SUL,catedra,0.0
5910,690,2015,VENEZUELA,catedra,0.0
5909,689,2015,URUGUAI,catedra,0.0
5889,669,2015,MOÇAMBIQUE,catedra,0.0
5890,670,2015,MÉXICO,catedra,0.0
5891,671,2015,NORUEGA,catedra,0.0
5892,672,2015,NOVA ZELÂNDIA,catedra,0.0
5893,673,2015,PARAGUAI,catedra,0.0
5894,674,2015,PERU,catedra,0.0
5895,675,2015,POLONIA,catedra,0.0
5896,676,2015,PORTO RICO,catedra,0.0
5897,677,2015,PORTUGAL,catedra,0.0
4999,649,2015,CROÁCIA,capacitacao-professor,0.0
5898,678,2015,QUÊNIA,catedra,0.0
5900,680,2015,REPÚBLICA TCHECA,catedra,0.0
5901,681,2015,RÚSSIA,catedra,0.0
5902,682,2015,SINGAPURA,catedra,0.0
5903,683,2015,SUÉCIA,catedra,0.0
5904,684,2015,SUÍÇA,catedra,0.0
5905,685,2015,SÃO TOMÉ E PRÍNCIPE,catedra,0.0
5906,686,2015,TAIWAN,catedra,0.0
5907,687,2015,TIMOR-LESTE,catedra,0.0
5908,688,2015,TURQUIA,catedra,0.0
5899,679,2015,REINO UNIDO,catedra,3.0
644,644,2015,CANADÁ,Graduacao,863.0
5000,650,2015,CUBA,capacitacao-professor,0.0
5006,656,2015,ESPANHA,capacitacao-professor,0.0
5026,676,2015,PORTO RICO,capacitacao-professor,0.0
5025,675,2015,POLONIA,capacitacao-professor,0.0
5024,674,2015,PERU,capacitacao-professor,0.0
5023,673,2015,PARAGUAI,capacitacao-professor,0.0
5022,672,2015,NOVA ZELÂNDIA,capacitacao-professor,0.0
5021,671,2015,NORUEGA,capacitacao-professor,0.0
5020,670,2015,MÉXICO,capacitacao-professor,0.0
5019,669,2015,MOÇAMBIQUE,capacitacao-professor,0.0
5018,668,2015,MALTA,capacitacao-professor,0.0
5017,667,2015,LUXEMBURGO,capacitacao-professor,0.0
5016,666,2015,JAPÃO,capacitacao-professor,0.0
5015,665,2015,ITÁLIA,capacitacao-professor,0.0
5014,664,2015,ISRAEL,capacitacao-professor,0.0
5013,663,2015,IRLANDA,capacitacao-professor,0.0
5012,662,2015,HUNGRIA,capacitacao-professor,0.0
5011,661,2015,HOLANDA,capacitacao-professor,0.0
5010,660,2015,GRÉCIA,capacitacao-professor,0.0
5009,659,2015,FRANÇA,capacitacao-professor,0.0
5008,658,2015,FINLÂNDIA,capacitacao-professor,0.0
5027,677,2015,PORTUGAL,capacitacao-professor,0.0
5028,678,2015,QUÊNIA,capacitacao-professor,0.0
5029,679,2015,REINO UNIDO,capacitacao-professor,15.0
5030,680,2015,REPÚBLICA TCHECA,capacitacao-professor,0.0
642,642,2015,BÉLGICA,Graduacao,0.0
641,641,2015,BOLÍVIA,Graduacao,6.0
640,640,2015,AUSTRÁLIA,Graduacao,152.0
639,639,2015,ARMÉNIA,Graduacao,0.0
638,638,2015,ARGENTINA,Graduacao,55.0
637,637,2015,ANGOLA,Graduacao,1.0
636,636,2015,ALEMANHA,Graduacao,3518.0
5043,693,2015,ÍNDIA,capacitacao-professor,0.0
5042,692,2015,ÁUSTRIA,capacitacao-professor,0.0
5007,657,2015,ESTADOS UNIDOS,capacitacao-professor,0.0
5041,691,2015,ÁFRICA DO SUL,capacitacao-professor,0.0
5039,689,2015,URUGUAI,capacitacao-professor,0.0
5038,688,2015,TURQUIA,capacitacao-professor,0.0
5037,687,2015,TIMOR-LESTE,capacitacao-professor,0.0
5036,686,2015,TAIWAN,capacitacao-professor,0.0
5035,685,2015,SÃO TOMÉ E PRÍNCIPE,capacitacao-professor,0.0
5034,684,2015,SUÍÇA,capacitacao-professor,0.0
5033,683,2015,SUÉCIA,capacitacao-professor,0.0
5032,682,2015,SINGAPURA,capacitacao-professor,0.0
5031,681,2015,RÚSSIA,capacitacao-professor,0.0
5040,690,2015,VENEZUELA,capacitacao-professor,0.0
5001,651,2015,DINAMARCA,capacitacao-professor,0.0
2408,668,2015,MALTA,mestrado,0.0
5004,654,2015,ESLOVÁQUIA,capacitacao-professor,0.0
5002,652,2015,EGITO,capacitacao-professor,0.0
5003,653,2015,EQUADOR,capacitacao-professor,0.0
5005,655,2015,ESLOVÊNIA,capacitacao-professor,0.0
6786,696,2016,ARGENTINA,pidrh,0.0
6802,712,2016,ESTADOS UNIDOS,pidrh,2.0
6785,695,2016,ANGOLA,pidrh,0.0
6801,711,2016,ESPANHA,pidrh,0.0
6800,710,2016,ESLOVÊNIA,pidrh,0.0
6799,709,2016,ESLOVÁQUIA,pidrh,0.0
6826,736,2016,SUÍÇA,pidrh,0.0
6798,708,2016,EGITO,pidrh,0.0
6797,707,2016,DINAMARCA,pidrh,0.0
6796,706,2016,CUBA,pidrh,0.0
6795,705,2016,COSTA RICA,pidrh,0.0
6803,713,2016,FINLÂNDIA,pidrh,0.0
6793,703,2016,CHINA,pidrh,0.0
6792,702,2016,CHILE,pidrh,0.0
6791,701,2016,CANADÁ,pidrh,0.0
6790,700,2016,CABO VERDE,pidrh,0.0
6789,699,2016,BÉLGICA,pidrh,0.0
6788,698,2016,BOLÍVIA,pidrh,0.0
6787,697,2016,AUSTRÁLIA,pidrh,0.0
6794,704,2016,COLÔMBIA,pidrh,0.0
6804,714,2016,FRANÇA,pidrh,0.0
6806,716,2016,HOLANDA,pidrh,0.0
6825,735,2016,SUÉCIA,pidrh,0.0
6824,734,2016,REPÚBLICA TCHECA,pidrh,0.0
6823,733,2016,REINO UNIDO,pidrh,0.0
6822,732,2016,QUÊNIA,pidrh,0.0
6821,731,2016,PORTUGAL,pidrh,0.0
6820,730,2016,PORTO RICO,pidrh,0.0
6819,729,2016,POLONIA,pidrh,0.0
6818,728,2016,PERU,pidrh,0.0
6817,727,2016,PARAGUAI,pidrh,0.0
6816,726,2016,NOVA ZELÂNDIA,pidrh,0.0
6815,725,2016,NORUEGA,pidrh,0.0
6814,724,2016,MÉXICO,pidrh,0.0
6813,723,2016,MOÇAMBIQUE,pidrh,0.0
6812,722,2016,MALTA,pidrh,0.0
6811,721,2016,JAPÃO,pidrh,0.0
6810,720,2016,ITÁLIA,pidrh,0.0
6809,719,2016,ISRAEL,pidrh,0.0
6808,718,2016,IRLANDA,pidrh,0.0
6807,717,2016,HUNGRIA,pidrh,0.0
6805,715,2016,GRÉCIA,pidrh,0.0
6784,694,2016,ALEMANHA,pidrh,0.0
718,718,2016,IRLANDA,Graduacao,1060.0
6830,740,2016,URUGUAI,pidrh,0.0
721,721,2016,JAPÃO,Graduacao,169.0
722,722,2016,MALTA,Graduacao,0.0
723,723,2016,MOÇAMBIQUE,Graduacao,7.0
724,724,2016,MÉXICO,Graduacao,1.0
725,725,2016,NORUEGA,Graduacao,56.0
726,726,2016,NOVA ZELÂNDIA,Graduacao,0.0
727,727,2016,PARAGUAI,Graduacao,5.0
728,728,2016,PERU,Graduacao,0.0
729,729,2016,POLONIA,Graduacao,0.0
730,730,2016,PORTO RICO,Graduacao,0.0
720,720,2016,ITÁLIA,Graduacao,478.0
731,731,2016,PORTUGAL,Graduacao,52.0
733,733,2016,REINO UNIDO,Graduacao,3.0
734,734,2016,REPÚBLICA TCHECA,Graduacao,0.0
735,735,2016,SUÉCIA,Graduacao,155.0
736,736,2016,SUÍÇA,Graduacao,0.0
737,737,2016,SÃO TOMÉ E PRÍNCIPE,Graduacao,2.0
738,738,2016,SÉRVIA,Graduacao,0.0
739,739,2016,TIMOR-LESTE,Graduacao,0.0
740,740,2016,URUGUAI,Graduacao,3.0
7654,694,2016,ALEMANHA,prof_visitante,0.0
7655,695,2016,ANGOLA,prof_visitante,0.0
732,732,2016,QUÊNIA,Graduacao,0.0
719,719,2016,ISRAEL,Graduacao,0.0
717,717,2016,HUNGRIA,Graduacao,355.0
716,716,2016,HOLANDA,Graduacao,51.0
6828,738,2016,SÉRVIA,pidrh,0.0
694,694,2016,ALEMANHA,Graduacao,1759.0
695,695,2016,ANGOLA,Graduacao,1.0
696,696,2016,ARGENTINA,Graduacao,85.0
697,697,2016,AUSTRÁLIA,Graduacao,0.0
698,698,2016,BOLÍVIA,Graduacao,11.0
699,699,2016,BÉLGICA,Graduacao,0.0
700,700,2016,CABO VERDE,Graduacao,1.0
701,701,2016,CANADÁ,Graduacao,14.0
702,702,2016,CHILE,Graduacao,3.0
703,703,2016,CHINA,Graduacao,98.0
704,704,2016,COLÔMBIA,Graduacao,0.0
705,705,2016,COSTA RICA,Graduacao,0.0
706,706,2016,CUBA,Graduacao,0.0
707,707,2016,DINAMARCA,Graduacao,0.0
708,708,2016,EGITO,Graduacao,0.0
709,709,2016,ESLOVÁQUIA,Graduacao,0.0
710,710,2016,ESLOVÊNIA,Graduacao,0.0
711,711,2016,ESPANHA,Graduacao,4.0
712,712,2016,ESTADOS UNIDOS,Graduacao,4169.0
713,713,2016,FINLÂNDIA,Graduacao,0.0
714,714,2016,FRANÇA,Graduacao,2041.0
715,715,2016,GRÉCIA,Graduacao,0.0
7656,696,2016,ARGENTINA,prof_visitante,0.0
7657,697,2016,AUSTRÁLIA,prof_visitante,0.0
7658,698,2016,BOLÍVIA,prof_visitante,0.0
7659,699,2016,BÉLGICA,prof_visitante,0.0
7687,727,2016,PARAGUAI,prof_visitante,0.0
7688,728,2016,PERU,prof_visitante,0.0
7689,729,2016,POLONIA,prof_visitante,0.0
7690,730,2016,PORTO RICO,prof_visitante,0.0
7691,731,2016,PORTUGAL,prof_visitante,0.0
7692,732,2016,QUÊNIA,prof_visitante,0.0
7693,733,2016,REINO UNIDO,prof_visitante,0.0
7694,734,2016,REPÚBLICA TCHECA,prof_visitante,0.0
7695,735,2016,SUÉCIA,prof_visitante,0.0
7696,736,2016,SUÍÇA,prof_visitante,0.0
7697,737,2016,SÃO TOMÉ E PRÍNCIPE,prof_visitante,0.0
7698,738,2016,SÉRVIA,prof_visitante,0.0
7699,739,2016,TIMOR-LESTE,prof_visitante,0.0
7700,740,2016,URUGUAI,prof_visitante,0.0
7701,741,2016,ÁFRICA DO SUL,prof_visitante,0.0
7702,742,2016,ÁUSTRIA,prof_visitante,0.0
7703,743,2016,ÍNDIA,prof_visitante,0.0
741,741,2016,ÁFRICA DO SUL,Graduacao,0.0
742,742,2016,ÁUSTRIA,Graduacao,10.0
743,743,2016,ÍNDIA,Graduacao,0.0
6833,743,2016,ÍNDIA,pidrh,0.0
6832,742,2016,ÁUSTRIA,pidrh,0.0
6831,741,2016,ÁFRICA DO SUL,pidrh,0.0
7686,726,2016,NOVA ZELÂNDIA,prof_visitante,0.0
6829,739,2016,TIMOR-LESTE,pidrh,0.0
7685,725,2016,NORUEGA,prof_visitante,0.0
7683,723,2016,MOÇAMBIQUE,prof_visitante,0.0
7660,700,2016,CABO VERDE,prof_visitante,0.0
7661,701,2016,CANADÁ,prof_visitante,0.0
7662,702,2016,CHILE,prof_visitante,0.0
7663,703,2016,CHINA,prof_visitante,0.0
7664,704,2016,COLÔMBIA,prof_visitante,0.0
7665,705,2016,COSTA RICA,prof_visitante,0.0
7666,706,2016,CUBA,prof_visitante,0.0
7667,707,2016,DINAMARCA,prof_visitante,0.0
7668,708,2016,EGITO,prof_visitante,0.0
7669,709,2016,ESLOVÁQUIA,prof_visitante,0.0
7670,710,2016,ESLOVÊNIA,prof_visitante,0.0
7671,711,2016,ESPANHA,prof_visitante,0.0
7672,712,2016,ESTADOS UNIDOS,prof_visitante,0.0
7673,713,2016,FINLÂNDIA,prof_visitante,0.0
7674,714,2016,FRANÇA,prof_visitante,0.0
7675,715,2016,GRÉCIA,prof_visitante,0.0
7676,716,2016,HOLANDA,prof_visitante,0.0
7677,717,2016,HUNGRIA,prof_visitante,0.0
7678,718,2016,IRLANDA,prof_visitante,0.0
7679,719,2016,ISRAEL,prof_visitante,0.0
7680,720,2016,ITÁLIA,prof_visitante,0.0
7681,721,2016,JAPÃO,prof_visitante,0.0
7682,722,2016,MALTA,prof_visitante,0.0
7684,724,2016,MÉXICO,prof_visitante,0.0
6827,737,2016,SÃO TOMÉ E PRÍNCIPE,pidrh,0.0
5956,736,2016,SUÍÇA,catedra,0.0
1565,695,2016,ANGOLA,Doutorado,2.0
2454,714,2016,FRANÇA,mestrado,0.0
2453,713,2016,FINLÂNDIA,mestrado,0.0
2452,712,2016,ESTADOS UNIDOS,mestrado,460.0
2451,711,2016,ESPANHA,mestrado,0.0
2450,710,2016,ESLOVÊNIA,mestrado,0.0
2449,709,2016,ESLOVÁQUIA,mestrado,0.0
2448,708,2016,EGITO,mestrado,0.0
2447,707,2016,DINAMARCA,mestrado,0.0
2446,706,2016,CUBA,mestrado,0.0
2445,705,2016,COSTA RICA,mestrado,0.0
2444,704,2016,COLÔMBIA,mestrado,0.0
2443,703,2016,CHINA,mestrado,0.0
2442,702,2016,CHILE,mestrado,0.0
2441,701,2016,CANADÁ,mestrado,0.0
2440,700,2016,CABO VERDE,mestrado,0.0
2439,699,2016,BÉLGICA,mestrado,0.0
2438,698,2016,BOLÍVIA,mestrado,0.0
2437,697,2016,AUSTRÁLIA,mestrado,0.0
2436,696,2016,ARGENTINA,mestrado,1.0
2435,695,2016,ANGOLA,mestrado,0.0
2434,694,2016,ALEMANHA,mestrado,16.0
2455,715,2016,GRÉCIA,mestrado,0.0
5914,694,2016,ALEMANHA,catedra,0.0
2456,716,2016,HOLANDA,mestrado,0.0
2458,718,2016,IRLANDA,mestrado,0.0
2479,739,2016,TIMOR-LESTE,mestrado,0.0
2478,738,2016,SÉRVIA,mestrado,0.0
2477,737,2016,SÃO TOMÉ E PRÍNCIPE,mestrado,0.0
2476,736,2016,SUÍÇA,mestrado,0.0
2475,735,2016,SUÉCIA,mestrado,0.0
2474,734,2016,REPÚBLICA TCHECA,mestrado,0.0
2473,733,2016,REINO UNIDO,mestrado,1.0
2472,732,2016,QUÊNIA,mestrado,0.0
2471,731,2016,PORTUGAL,mestrado,0.0
2470,730,2016,PORTO RICO,mestrado,0.0
2469,729,2016,POLONIA,mestrado,0.0
2468,728,2016,PERU,mestrado,0.0
2467,727,2016,PARAGUAI,mestrado,0.0
2466,726,2016,NOVA ZELÂNDIA,mestrado,0.0
2465,725,2016,NORUEGA,mestrado,0.0
2464,724,2016,MÉXICO,mestrado,0.0
2463,723,2016,MOÇAMBIQUE,mestrado,0.0
2462,722,2016,MALTA,mestrado,0.0
2461,721,2016,JAPÃO,mestrado,0.0
2460,720,2016,ITÁLIA,mestrado,0.0
2459,719,2016,ISRAEL,mestrado,0.0
2457,717,2016,HUNGRIA,mestrado,0.0
2480,740,2016,URUGUAI,mestrado,0.0
5915,695,2016,ANGOLA,catedra,0.0
5917,697,2016,AUSTRÁLIA,catedra,0.0
5943,723,2016,MOÇAMBIQUE,catedra,0.0
5944,724,2016,MÉXICO,catedra,0.0
5945,725,2016,NORUEGA,catedra,0.0
5946,726,2016,NOVA ZELÂNDIA,catedra,0.0
5947,727,2016,PARAGUAI,catedra,0.0
5948,728,2016,PERU,catedra,0.0
5949,729,2016,POLONIA,catedra,0.0
5951,731,2016,PORTUGAL,catedra,2.0
5952,732,2016,QUÊNIA,catedra,0.0
5953,733,2016,REINO UNIDO,catedra,3.0
5954,734,2016,REPÚBLICA TCHECA,catedra,0.0
5955,735,2016,SUÉCIA,catedra,0.0
5957,737,2016,SÃO TOMÉ E PRÍNCIPE,catedra,0.0
5958,738,2016,SÉRVIA,catedra,0.0
